Timestamp,Temperature,Humidity,Dustbin,Person,DayNight,Fan,Score,Status,AirQuality,AirStatus,Recommendation,Buzzer,HighTemp,MQRaw,AirQualityPercent,EnergySaving
14:38:07,29.9,54.8,45,None,Day,OFF,100,Excellent,264,Fresh,Energy Saving Excellent,OFF,0,205,79,100
14:38:08,29.5,52.8,40,None,Night,OFF,90,Excellent,252,Fresh,Energy Saving Excellent,OFF,0,190,81,80
14:38:09,29.3,55.5,52,Detected,Day,OFF,85,Good,306,Moderate,Poor Air Quality,OFF,0,258,74,100
14:38:11,28.2,53.6,45,Detected,Day,OFF,85,Good,337,Moderate,Poor Air Quality,OFF,0,297,70,100
14:38:11,32.4,62.0,53,None,Day,OFF,65,Average,329,Moderate,Poor Air Quality,OFF,1,287,71,100
14:38:13,28.9,51.1,52,None,Day,OFF,100,Excellent,292,Fresh,Energy Saving Excellent,OFF,0,240,76,100
14:38:13,31.9,54.6,55,None,Night,OFF,70,Good,288,Fresh,Everything Normal,OFF,1,236,76,80
14:38:15,30.0,56.9,35,Detected,Night,OFF,100,Excellent,255,Fresh,Energy Saving Excellent,OFF,0,194,81,100
14:38:15,32.3,61.7,39,Detected,Day,ON,80,Good,297,Fresh,Fan ON because passenger detected,OFF,1,247,75,100
14:38:17,29.8,57.6,48,Detected,Night,OFF,100,Excellent,264,Fresh,Energy Saving Excellent,OFF,0,206,79,100
14:38:17,33.3,53.0,48,Detected,Day,ON,80,Good,297,Fresh,Fan ON because passenger detected,OFF,1,247,75,100
14:38:19,26.7,58.6,36,None,Night,OFF,90,Excellent,258,Fresh,Energy Saving Excellent,OFF,0,198,80,80
14:38:19,27.1,50.8,49,None,Night,OFF,75,Good,329,Moderate,Poor Air Quality,OFF,0,287,71,80
14:38:21,33.2,47.8,45,Detected,Day,ON,65,Average,334,Moderate,Poor Air Quality,OFF,1,293,71,100
14:38:22,32.4,53.8,53,Detected,Night,ON,80,Good,283,Fresh,Fan ON because passenger detected,OFF,1,229,77,100
14:38:23,25.8,59.9,45,None,Day,OFF,85,Good,308,Moderate,Poor Air Quality,OFF,0,260,74,100
14:38:24,30.1,56.8,45,Detected,Day,ON,80,Good,275,Fresh,Fan ON because passenger detected,OFF,1,219,78,100
14:38:25,32.6,56.7,43,None,Day,OFF,80,Good,268,Fresh,Everything Normal,OFF,1,210,79,100
14:38:25,31.7,54.2,47,Detected,Night,ON,65,Average,339,Moderate,Poor Air Quality,OFF,1,299,70,100
14:38:27,34.0,54.8,35,None,Day,OFF,80,Good,288,Fresh,Everything Normal,OFF,1,236,76,100
14:38:27,31.6,52.8,57,None,Night,OFF,55,Average,329,Moderate,Poor Air Quality,OFF,1,287,71,80
14:38:29,30.2,59.7,44,Detected,Day,ON,80,Good,262,Fresh,Fan ON because passenger detected,OFF,1,203,80,100
14:38:29,31.0,54.5,50,Detected,Night,ON,65,Average,307,Moderate,Poor Air Quality,OFF,1,259,74,100
14:38:31,31.8,49.8,45,Detected,Night,ON,65,Average,320,Moderate,Poor Air Quality,OFF,1,276,73,100
14:38:31,29.6,61.0,37,None,Day,OFF,100,Excellent,278,Fresh,Energy Saving Excellent,OFF,0,223,78,100
14:38:32,31.0,56.1,48,Detected,Day,ON,80,Good,256,Fresh,Fan ON because passenger detected,OFF,1,195,80,100
14:38:34,32.4,49.6,44,Detected,Day,ON,65,Average,318,Moderate,Poor Air Quality,OFF,1,273,73,100
14:38:35,28.2,55.5,35,None,Day,OFF,85,Good,335,Moderate,Poor Air Quality,OFF,0,294,71,100
14:38:37,30.6,53.2,54,Detected,Day,ON,65,Average,304,Moderate,Poor Air Quality,OFF,1,256,74,100
14:38:37,32.5,54.2,51,Detected,Night,ON,80,Good,292,Fresh,Fan ON because passenger detected,OFF,1,241,76,100
14:38:39,31.3,52.3,38,Detected,Night,ON,80,Good,289,Fresh,Fan ON because passenger detected,OFF,1,237,76,100
14:38:39,30.2,58.9,37,Detected,Day,ON,65,Average,322,Moderate,Poor Air Quality,OFF,1,278,72,100
14:38:40,26.5,62.6,36,None,Day,OFF,85,Good,324,Moderate,Poor Air Quality,OFF,0,281,72,100
14:38:42,31.7,49.8,57,Detected,Night,ON,80,Good,258,Fresh,Fan ON because passenger detected,OFF,1,198,80,100
14:38:42,29.7,62.0,38,Detected,Night,OFF,85,Good,334,Moderate,Poor Air Quality,OFF,0,293,71,100
14:38:43,31.3,48.2,38,Detected,Day,ON,65,Average,310,Moderate,Poor Air Quality,OFF,1,263,74,100
14:38:44,26.9,54.7,45,Detected,Night,OFF,85,Good,320,Moderate,Poor Air Quality,OFF,0,275,73,100
14:38:46,30.1,51.6,52,Detected,Day,ON,65,Average,312,Moderate,Poor Air Quality,OFF,1,266,73,100
14:38:46,28.4,56.5,40,None,Day,OFF,100,Excellent,298,Fresh,Energy Saving Excellent,OFF,0,248,75,100
14:38:48,31.8,58.2,47,Detected,Night,ON,65,Average,333,Moderate,Poor Air Quality,OFF,1,292,71,100
14:38:48,30.1,48.7,59,Detected,Night,ON,80,Good,296,Fresh,Fan ON because passenger detected,OFF,1,246,75,100
14:39:11,30.4,55.9,55,Detected,Night,ON,65,Average,311,Moderate,Poor Air Quality,OFF,1,264,74,100
14:40:11,32.9,40.6,51,Detected,Day,ON,65,Average,327,Moderate,Poor Air Quality,OFF,1,284,72,100
14:41:11,28.8,54.4,36,None,Night,OFF,75,Good,332,Moderate,Poor Air Quality,OFF,0,290,71,80
14:42:11,32.0,52.9,35,Detected,Day,ON,80,Good,275,Fresh,Fan ON because passenger detected,OFF,1,219,78,100
14:43:11,29.8,50.5,45,None,Night,OFF,75,Good,328,Moderate,Poor Air Quality,OFF,0,286,72,80
14:44:11,29.7,53.8,59,None,Day,OFF,100,Excellent,288,Fresh,Energy Saving Excellent,OFF,0,236,76,100
